#    ID RA            Dec          F814W   F555W
#       [deg]         [deg]
  34668 161.76004226  17.26323084  27.849  28.057
  34669 161.78025057  17.26881417  27.732  28.911
  34670 161.78232067  17.26423263  28.340  28.834
  34671 161.77343296  17.27687689  27.610  29.535
  34672 161.75911492  17.28547120  27.802  28.232
  34673 161.75720859  17.27844959  28.045  28.237
  34674 161.75321209  17.27992820  28.848  28.102
  34675 161.77042490  17.26039531  28.759  28.380
  34676 161.75827470  17.27300411  28.005  28.330
  34677 161.75989946  17.28654301  27.674  28.254
  34678 161.76758906  17.26770065  28.115  28.309
  34679 161.77028088  17.26599445  28.882  28.605
  34680 161.78679624  17.26083822  28.061  28.204
  34681 161.75533224  17.28104619  27.419  29.070
  34682 161.77372686  17.27741440  27.557  29.339
  34683 161.75931929  17.26995604  27.761  28.452
  34684 161.75771007  17.27694452  27.407  29.497
  34685 161.78014218  17.26161442  27.522  29.525
  34686 161.77993051  17.25007006  27.363  30.057
  34687 161.77944286  17.25373319  27.610  28.639
  34688 161.77497851  17.25182117  27.502  28.978
  34689 161.75679121  17.28366823  27.583  29.487
  34690 161.77381785  17.27340829  28.873  28.266
  34691 161.77467659  17.25923416  28.072  28.679
  34692 161.77818773  17.25831092  27.638  28.349
  34693 161.77595703  17.25746692  27.507  28.747
  34694 161.78226035  17.27400053  28.038  28.191
  34695 161.76822649  17.28416914  27.602  28.513
  34696 161.76701413  17.26110121  27.342  29.452
  34697 161.78240203  17.27195922  28.287  28.341
  34698 161.75908874  17.27166307  27.658  28.326
  34699 161.75217748  17.28432347  27.552  28.310
  34700 161.77632415  17.27897306  28.498  28.086
  34701 161.75649549  17.29471186  27.606  28.282
  34702 161.76001815  17.27163072  27.978  28.592
  34703 161.75219504  17.28394360  27.399  28.717
  34704 161.77897378  17.27318527  27.383  29.406
  34705 161.77432845  17.26649812  27.402  30.172
  34706 161.77557426  17.27734981  27.966  29.161
  34707 161.77274608  17.27791506  27.429  29.252
  34708 161.77069345  17.27531780  27.773  28.876
  34709 161.76761675  17.28303228  27.314  29.571
  34710 161.77264959  17.27940432  27.659  28.571
  34711 161.77605190  17.27665551  27.980  28.225
  34712 161.76386306  17.26873582  27.970  28.410
  34713 161.78073609  17.27285438  28.085  28.366
  34714 161.78991337  17.25763119  27.462  29.453
  34715 161.76454587  17.28427818  27.579  28.558
  34716 161.78421334  17.26688046  27.325  30.465
  34717 161.76743218  17.28530589  27.999  28.116
  34718 161.76663836  17.28671846  27.479  28.606
  34719 161.76926161  17.26512572  28.131  28.289
  34720 161.75089694  17.27285161  27.292  29.912
  34721 161.75934788  17.28521782  27.592  28.392
  34722 161.76902205  17.25876475  27.511  28.707
  34723 161.75633647  17.27607083  27.629  28.441
  34724 161.75768657  17.28941308  27.401  29.151
  34725 161.77262888  17.27379173  27.808  28.424
  34726 161.77870574  17.26973457  28.010  28.758
  34727 161.75779740  17.28213967  28.254  28.140
  34728 161.76645212  17.25839833  28.022  28.260
  34729 161.77984355  17.27230933  27.369  29.596
  34730 161.76395146  17.29230443  27.367  29.592
  34731 161.75844531  17.27600069  27.654  28.418
  34732 161.76388768  17.28435345  27.419  28.935
  34733 161.76222522  17.26472832  27.322  29.695
  34734 161.77348237  17.27813547  27.452  29.878
  34735 161.76604200  17.28248941  27.800  29.051
  34736 161.76025023  17.27304605  27.598  28.491
  34737 161.75719132  17.28670618  27.282  29.741
  34738 161.75880643  17.28992262  27.335  29.464
  34739 161.75965535  17.27875489  28.552  28.657
  34740 161.76990193  17.26385858  27.502  29.204
  34741 161.78430017  17.26387596  27.651  29.396
  34742 161.75888350  17.26844961  27.358  29.050
  34743 161.76998460  17.27569926  27.828  28.847
  34744 161.75235725  17.27700516  27.306  29.396
  34745 161.76214047  17.26835509  27.397  30.332
  34746 161.77172280  17.27961608  27.439  29.061
  34747 161.75333639  17.28075895  28.018  28.282
  34748 161.77604832  17.27539993  28.177  28.226
  34749 161.76503646  17.25859039  27.349  30.079
  34750 161.76702214  17.26022418  27.283  30.693
  34751 161.76685577  17.28577791  27.854  28.856
  34752 161.75873020  17.29090416  27.438  28.535
  34753 161.81317386  17.29205778  27.714  28.311
  34754 161.76660988  17.28669022  28.187  28.169
  34755 161.76376484  17.28238475  28.117  28.521
  34756 161.75587260  17.27207635  27.499  28.416
  34757 161.78324125  17.27022372  27.486  29.110
  34758 161.76059505  17.27480578  27.898  28.488
  34759 161.75273010  17.28708011  27.393  29.072
  34760 161.77165796  17.28218114  28.812  28.113
  34761 161.75026693  17.28022940  27.283  29.441
  34762 161.76209643  17.27558796  27.248  30.768
  34763 161.76895152  17.26297942  27.618  28.242
  34764 161.75011604  17.27251184  27.910  28.194
  34765 161.77481371  17.27506791  28.034  29.182
  34766 161.75593171  17.28601239  27.679  28.384
  34767 161.77280857  17.26823372  28.577  28.293
  34768 161.76240851  17.28396304  28.702  28.100
  34769 161.76734443  17.25468883  27.326  31.103
  34770 161.77483280  17.25964110  27.483  29.100
  34771 161.76321576  17.27252073  27.544  28.787
  34772 161.76816926  17.25570620  27.455  29.528
  34773 161.75943206  17.26912376  27.259  29.090
  34774 161.76723932  17.26554800  27.569  28.870
  34775 161.77874602  17.25602529  27.601  28.450
  34776 161.75692024  17.28820824  27.365  30.384
  34777 161.78152678  17.26157715  27.354  28.965
  34778 161.78296604  17.26697013  27.422  29.828
  34779 161.77213127  17.27644880  27.862  29.109
  34780 161.77584162  17.26629218  27.921  28.257
  34781 161.75529299  17.27136083  27.424  30.050
  34782 161.75543237  17.27811269  27.403  29.107
  34783 161.77274853  17.28253468  27.657  28.556
  34784 161.76639251  17.28395015  27.556  29.057
  34785 161.75507269  17.27542926  28.291  28.513
  34786 161.75399072  17.28314508  27.472  28.688
  34787 161.77526529  17.26122808  27.338  29.875
  34788 161.78806610  17.26410031  27.494  28.780
  34789 161.76697291  17.28138680  27.974  28.424
  34790 161.77584566  17.25831140  27.693  28.543
  34791 161.75367361  17.27712670  27.349  29.830
  34792 161.75879528  17.28272790  27.424  29.625
  34793 161.75891087  17.27196255  27.454  29.155
  34794 161.76780188  17.26156748  27.544  28.915
  34795 161.78110167  17.27379767  27.711  29.627
  34796 161.77661717  17.25652636  28.084  28.186
  34797 161.75629490  17.28622326  27.867  28.191
  34798 161.76730428  17.26361392  28.484  28.147
  34799 161.78435075  17.29970071  27.359  29.355
  34800 161.76676895  17.26526120  28.192  28.666
  34801 161.77343757  17.27854590  27.438  28.822
  34802 161.78125355  17.25700402  28.404  28.259
  34803 161.76787840  17.28134599  27.585  28.688
  34804 161.74910361  17.27619904  27.255  29.773
  34805 161.75421418  17.28184257  27.297  28.987
  34806 161.76167393  17.27608152  28.390  28.238
  34807 161.76923209  17.25953149  27.408  28.586
  34808 161.75365922  17.28804568  27.313  30.384
  34809 161.75574729  17.29292131  27.714  28.359
  34810 161.75418553  17.27300052  27.381  29.856
  34811 161.75615048  17.28507421  27.694  28.301
  34812 161.77660795  17.26156994  27.449  29.909
  34813 161.75903833  17.27855591  27.665  28.277
  34814 161.77986183  17.25507520  27.559  29.559
  34815 161.76182204  17.28621181  27.382  28.819
  34816 161.78296042  17.25678646  27.403  29.596
  34817 161.78353130  17.27504516  27.341  30.440
  34818 161.77686300  17.25445597  27.416  30.305
  34819 161.75614316  17.27531710  27.512  28.441
  34820 161.76528213  17.25854696  27.424  29.019
  34821 161.77589753  17.27955541  28.046  28.316
  34822 161.75920860  17.28416931  29.082  28.103
  34823 161.75595020  17.28470583  27.963  28.195
  34824 161.78182044  17.27413162  27.474  28.744
  34825 161.76224639  17.26402646  27.284  29.675
  34826 161.78511063  17.26398644  27.358  29.226
  34827 161.78032943  17.26670479  27.270  30.476
  34828 161.76436815  17.26311414  28.420  28.131
  34829 161.76365703  17.27087825  28.775  28.448
  34830 161.75771807  17.28870739  27.394  28.725
  34831 161.75833191  17.28319389  27.993  28.496
  34832 161.77642518  17.25444507  27.703  28.596
  34833 161.76986878  17.28006308  27.420  29.314
  34834 161.77766156  17.27196456  27.468  30.748
  34835 161.76734077  17.25830471  28.984  28.046
  34836 161.76712628  17.26702006  28.459  28.412
  34837 161.77422948  17.27732882  27.824  30.187
  34838 161.75610227  17.28218415  27.383  29.622
  34839 161.77470371  17.28635788  28.339  28.167
  34840 161.76333163  17.27916216  28.069  28.529
  34841 161.76301390  17.26755412  27.454  28.600
  34842 161.75908760  17.29036004  27.605  30.463
  34843 161.76691848  17.28203776  28.570  28.421
  34844 161.75900839  17.28032363  27.355  29.726
  34845 161.75459792  17.28506405  27.935  28.194
  34846 161.77635333  17.25876571  27.267  31.177
  34847 161.76517966  17.28598674  28.301  29.905
  34848 161.77877947  17.25877739  27.476  28.621
  34849 161.75984812  17.27374515  27.410  29.169
  34850 161.77800978  17.27308160  27.361  30.216
  34851 161.77432320  17.27854772  27.833  29.024
  34852 161.75242531  17.28586288  27.424  29.101
  34853 161.75957802  17.27850959  27.259  29.765
  34854 161.76335350  17.26222435  28.482  28.197
  34855 161.76005016  17.28574424  27.662  28.753
  34856 161.75848127  17.28793022  27.665  28.174
  34857 161.76014049  17.27191175  27.709  28.785
  34858 161.77770236  17.25689393  27.893  28.160
  34859 161.78104190  17.27295553  27.879  28.199
  34860 161.75838099  17.27125787  27.950  28.566
  34861 161.78164493  17.26458461  27.700  29.222
  34862 161.77692447  17.26660957  27.376  29.116
  34863 161.75850439  17.26667618  28.242  28.081
  34864 161.76749437  17.28547801  28.499  28.497
  34865 161.75453763  17.27890297  27.614  28.413
  34866 161.75973452  17.29831780  27.443  28.756
  34867 161.75425574  17.28004975  27.536  28.790
  34868 161.76923594  17.25998732  27.572  29.281
  34869 161.77989980  17.27799815  27.467  29.897
  34870 161.78086689  17.26181905  28.121  28.183
  34871 161.77518074  17.27464161  27.999  28.291
  34872 161.76584713  17.25760687  27.692  28.361
  34873 161.78157180  17.25922845  27.694  28.401
  34874 161.76581578  17.26328982  27.417  30.283
  34875 161.78255493  17.26076486  27.419  28.633
  34876 161.75438880  17.28504037  27.596  29.069
  34877 161.76442494  17.28462343  27.750  28.359
  34878 161.78539372  17.26400368  28.007  28.297
  34879 161.76260420  17.28351494  28.577  28.112
  34880 161.77891492  17.27576706  28.002  28.675
  34881 161.77288286  17.27505328  27.758  28.752
  34882 161.78187468  17.25179242  28.116  28.167
  34883 161.76601373  17.26159583  27.380  29.589
  34884 161.75963252  17.28100675  27.480  28.596
  34885 161.75908600  17.27266835  27.650  28.762
  34886 161.75522551  17.28261029  27.444  29.735
  34887 161.75084183  17.27301028  27.340  29.115
  34888 161.78126236  17.25263342  27.627  28.307
  34889 161.75522965  17.27979205  28.355  28.087
  34890 161.75546673  17.27303268  27.413  28.971
  34891 161.75875545  17.27857512  27.507  28.533
  34892 161.76331024  17.26566697  27.579  28.548
  34893 161.76923706  17.28145795  27.536  28.562
  34894 161.76717785  17.26697535  27.469  28.929
  34895 161.76360986  17.28291848  27.973  28.635
  34896 161.77109025  17.26529365  29.082  28.365
  34897 161.76060905  17.28473572  27.642  28.979
  34898 161.77392036  17.26781204  27.104  29.134
  34899 161.76130081  17.27190766  27.745  28.996
  34900 161.77905531  17.26159816  28.393  28.369
  34901 161.81156558  17.28782783  27.684  28.407
  34902 161.77395519  17.26860685  27.989  28.390
  34903 161.77020842  17.26053638  27.498  29.867
  34904 161.75407613  17.26893482  27.549  29.699
  34905 161.77209190  17.28155161  27.986  28.216
  34906 161.76440099  17.26153302  27.465  28.822
  34907 161.78394249  17.26001301  28.294  28.154
  34908 161.78368714  17.25163237  27.338  30.115
  34909 161.78341291  17.25873806  27.497  30.494
  34910 161.76599188  17.29254024  27.404  28.802
  34911 161.76958043  17.26384527  27.426  29.284
  34912 161.77461549  17.26089026  27.602  28.811
  34913 161.77085456  17.28593090  27.522  29.376
  34914 161.78101873  17.26480222  28.029  28.140
  34915 161.78319527  17.27066966  27.554  29.349
  34916 161.78183814  17.26916144  27.773  29.084
  34917 161.76022576  17.26886384  27.450  29.426
  34918 161.76535779  17.28140067  27.618  28.656
  34919 161.76895907  17.28333616  27.498  30.042
  34920 161.76782950  17.28353507  27.373  29.749
  34921 161.75496944  17.27540781  28.464  28.102
  34922 161.76821479  17.25844532  27.450  28.576
  34923 161.77583128  17.25931319  27.537  30.975
  34924 161.77366240  17.25995295  27.295  31.300
  34925 161.78216548  17.26534036  27.846  29.424
  34926 161.77040633  17.27980637  27.620  28.884
  34927 161.75837576  17.29149445  27.634  28.483
  34928 161.76390938  17.28817262  27.966  28.229
  34929 161.77908533  17.25394546  27.507  28.895
  34930 161.76439763  17.28648240  28.088  28.379
  34931 161.75740167  17.28277203  27.441  30.394
  34932 161.75358956  17.28254835  27.609  29.714
  34933 161.76394887  17.29307318  27.459  30.398
  34934 161.75854616  17.27143537  27.786  28.413
  34935 161.76703959  17.26359178  27.871  28.511
  34936 161.76530438  17.25586945  27.564  29.649
  34937 161.78048076  17.25880846  27.423  29.747
  34938 161.76221574  17.28584700  27.596  28.597
  34939 161.75369245  17.28175004  28.277  28.043
  34940 161.75898107  17.28593086  27.858  28.242
  34941 161.76245351  17.28509394  27.974  28.093
  34942 161.76114962  17.28238732  27.682  28.518
  34943 161.75908666  17.28790008  29.126  28.273
  34944 161.77369168  17.28311426  27.359  30.561
  34945 161.75770161  17.28167835  27.567  29.426
  34946 161.77753347  17.27740504  27.434  30.155
  34947 161.76174567  17.28561148  27.980  28.422
  34948 161.76388638  17.28129342  28.670  28.422
  34949 161.77275362  17.27462176  27.899  28.574
  34950 161.78645184  17.26163140  27.678  28.217
  34951 161.75621242  17.27750446  27.413  29.558
  34952 161.76013942  17.27952574  27.377  29.335
  34953 161.76913934  17.26603179  28.886  29.101
  34954 161.78497992  17.26051378  27.538  28.650
  34955 161.75885313  17.28035849  27.638  28.720
  34956 161.76566434  17.28443561  27.496  28.935
  34957 161.76084851  17.26347704  27.565  29.847
  34958 161.77773034  17.27175423  27.901  28.606
  34959 161.78427379  17.26420940  27.807  28.309
  34960 161.75500330  17.29512983  27.508  29.880
  34961 161.74991986  17.28254309  27.736  28.571
  34962 161.75450880  17.29627579  27.349  30.104
  34963 161.76204497  17.26125870  27.771  28.202
  34964 161.75981938  17.27152477  27.467  29.169
  34965 161.76024768  17.28915898  27.360  29.499
  34966 161.77706164  17.26275395  27.447  29.119
  34967 161.77579916  17.28055719  27.439  29.590
  34968 161.76658156  17.28484982  27.438  28.512
  34969 161.78257571  17.27393315  27.716  28.384
  34970 161.77187221  17.26592089  27.376  29.353
  34971 161.76546468  17.28097381  27.934  29.121
  34972 161.76352258  17.29832346  28.646  28.072
  34973 161.75306451  17.28317236  27.505  28.588
  34974 161.78269075  17.25739951  27.342  29.404
  34975 161.76765366  17.28635442  28.151  28.511
  34976 161.77811902  17.27197988  29.036  28.343
  34977 161.75514013  17.27281186  27.489  29.667
  34978 161.77226083  17.26784368  27.239  29.468
  34979 161.76546851  17.26233816  27.545  28.522
  34980 161.75245876  17.28761460  27.515  29.972
  34981 161.76404323  17.25933792  28.177  28.129
  34982 161.75323531  17.27907528  28.527  28.023
  34983 161.75139374  17.27445623  27.304  29.494
  34984 161.78291317  17.26428551  27.486  29.473
  34985 161.77147767  17.26318146  27.659  28.595
  34986 161.76819052  17.26470043  27.430  29.170
  34987 161.76751723  17.26268584  27.627  28.474
  34988 161.76273857  17.26899548  28.193  28.583
  34989 161.77180853  17.27480826  28.494  28.490
  34990 161.77453887  17.27286388  28.053  28.722
  34991 161.77610939  17.26136499  27.306  30.395
  34992 161.76167318  17.27052637  28.397  28.908
  34993 161.75685232  17.28631360  27.941  28.142
  34994 161.78165094  17.27374036  27.546  29.104
  34995 161.78321714  17.26321245  27.455  30.722
  34996 161.78192341  17.27041779  28.358  28.199
  34997 161.75543373  17.28276851  27.436  29.002
  34998 161.77724012  17.27079241  28.066  28.619
  34999 161.74775910  17.27131300  27.289  29.669
  35000 161.75630323  17.27123012  27.735  28.667
  35001 161.76328607  17.26111316  27.277  29.978
  35002 161.77589352  17.25833665  28.436  28.109
  35003 161.76523393  17.29822619  28.755  28.089
  35004 161.75443576  17.29343459  27.412  29.393
  35005 161.76108498  17.28416498  29.089  28.205
  35006 161.77168360  17.26500625  27.621  29.319
  35007 161.78054530  17.27397351  27.350  29.522
  35008 161.76105767  17.27753986  28.082  28.249
  35009 161.77786721  17.25620725  27.684  28.512
  35010 161.76165727  17.26780854  27.537  29.572
  35011 161.76774318  17.28634072  27.578  28.258
  35012 161.76323293  17.27026484  28.704  28.292
  35013 161.77452330  17.28250531  27.408  29.758
  35014 161.77664935  17.26970442  27.563  29.811
  35015 161.77399890  17.27458953  27.334  29.998
  35016 161.76854220  17.26015702  28.151  28.275
  35017 161.75438054  17.28161268  27.924  28.207
  35018 161.77970808  17.26918124  27.449  29.451
  35019 161.75815300  17.27531460  27.781  28.386
  35020 161.78175371  17.27357996  27.644  28.756
  35021 161.77490739  17.27406165  28.367  28.486
  35022 161.79118708  17.29429486  27.733  28.331
  35023 161.75452067  17.28845975  27.305  30.523
  35024 161.76031155  17.27745087  28.368  28.601
  35025 161.75980239  17.26842527  28.172  28.460
  35026 161.77500912  17.28614293  27.299  30.863
  35027 161.76494934  17.26706320  27.422  30.263
  35028 161.76003877  17.26272260  28.521  28.076
  35029 161.78263270  17.26216425  27.995  28.206
  35030 161.77916129  17.26661507  27.471  28.833
  35031 161.77964686  17.27341938  27.486  29.111
  35032 161.77045856  17.27942977  27.692  28.730
  35033 161.77054343  17.29078649  27.558  28.447
  35034 161.76291471  17.25757209  27.893  28.319
  35035 161.77601307  17.26825713  28.040  28.618
  35036 161.77801730  17.26248726  27.467  28.754
  35037 161.78371360  17.25316292  27.390  30.778
  35038 161.77152271  17.26627460  27.813  28.692
  35039 161.76621646  17.28757096  27.483  28.769
  35040 161.78621839  17.26420306  27.878  28.224
  35041 161.75506985  17.26199368  27.374  30.148
  35042 161.76050707  17.28093516  27.792  28.810
  35043 161.76885443  17.26265455  27.855  28.835
  35044 161.76944512  17.26302298  27.430  29.025
  35045 161.76438795  17.28942956  27.320  29.292
  35046 161.76304382  17.28852960  27.604  28.218
  35047 161.76299758  17.25991438  27.698  28.232
  35048 161.77548007  17.27432833  28.076  28.448
  35049 161.75539575  17.28538313  27.666  29.509
  35050 161.77122228  17.25911208  27.418  29.090
  35051 161.76029028  17.29107502  27.409  29.562
  35052 161.77684546  17.27999546  27.534  28.935
  35053 161.76402280  17.26566296  27.559  28.714
  35054 161.77696775  17.25998898  27.618  29.365
  35055 161.76005741  17.27049373  27.874  28.476
  35056 161.77214676  17.28330546  28.050  28.029
  35057 161.75182733  17.28015902  27.406  29.264
  35058 161.75405982  17.27624470  28.274  28.444
  35059 161.76280815  17.25975366  27.444  28.622
  35060 161.75605470  17.27623994  27.880  28.247
  35061 161.75822004  17.28600289  27.481  29.599
  35062 161.75139789  17.26905043  27.453  28.879
  35063 161.77090810  17.28743871  27.702  28.300
  35064 161.75816517  17.27999422  27.656  28.608
  35065 161.76320115  17.26434415  27.626  28.532
  35066 161.78088392  17.27346032  27.588  28.569
  35067 161.75494785  17.28021937  27.996  28.092
  35068 161.76380244  17.26627004  27.690  28.647
  35069 161.77688427  17.25677111  28.415  28.093
  35070 161.77656172  17.27925955  27.652  29.390
  35071 161.75539838  17.28598037  27.330  30.220
  35072 161.76398065  17.28125407  28.052  28.185
  35073 161.76732193  17.28748266  27.507  28.896
  35074 161.75622590  17.28252425  27.760  28.597
  35075 161.75543513  17.27288693  27.378  29.335
  35076 161.77519074  17.27403947  28.319  28.226
  35077 161.75715987  17.28037270  27.850  29.755
  35078 161.77452609  17.26254127  28.241  28.460
  35079 161.75947261  17.27426409  27.607  28.973
  35080 161.78360365  17.26681532  27.364  29.864
  35081 161.77535874  17.27427978  28.467  28.331
  35082 161.76321976  17.27890383  28.877  28.480
  35083 161.76732287  17.26471327  27.219  30.023
  35084 161.76257522  17.26707520  27.554  28.585
  35085 161.78865643  17.25797644  27.501  29.740
  35086 161.75299665  17.28112835  28.154  28.250
  35087 161.77212494  17.28234274  27.325  30.808
  35088 161.79225627  17.28115744  27.722  28.774
  35089 161.75557405  17.28855182  27.665  28.256
  35090 161.75261311  17.29032891  28.427  28.056
  35091 161.76481685  17.26644503  27.478  29.181
  35092 161.76189547  17.26251402  27.422  28.527
  35093 161.77688188  17.27850009  27.451  29.404
  35094 161.79639921  17.25899050  27.422  29.365
  35095 161.77980535  17.27665271  27.828  28.286
  35096 161.75116268  17.27439467  28.226  28.167
  35097 161.76749562  17.25780185  27.324  30.627
  35098 161.77547021  17.27719644  27.656  30.125
  35099 161.75926405  17.28370383  27.326  29.639
  35100 161.75257158  17.28354097  27.882  28.512
  35101 161.77597691  17.25795950  27.725  28.883
  35102 161.76589703  17.26150889  27.835  29.093
  35103 161.77564531  17.27529884  27.533  28.811
  35104 161.77091649  17.27976047  27.768  28.490
  35105 161.76207013  17.29230935  27.950  28.276
  35106 161.77744797  17.26710216  27.608  28.994
  35107 161.76225782  17.26006480  27.487  28.596
  35108 161.77166845  17.27566407  28.516  28.614
  35109 161.76278489  17.26904121  28.508  28.425
  35110 161.77573541  17.25234014  27.435  28.563
  35111 161.75904111  17.28549604  28.537  28.180
  35112 161.75824537  17.26471905  27.650  28.448
  35113 161.77678659  17.28009119  28.521  28.093
  35114 161.77411883  17.26066794  28.418  28.238
  35115 161.78253222  17.26209887  28.708  28.170
  35116 161.76688152  17.28198983  28.279  28.341
  35117 161.77112515  17.28311594  27.865  28.996
  35118 161.77627599  17.27390383  28.986  28.643
  35119 161.75290933  17.28433185  27.688  28.263
  35120 161.76340201  17.28104381  27.754  28.317
  35121 161.76485157  17.28720367  27.614  28.613
  35122 161.77531540  17.27481547  27.604  28.687
  35123 161.77684129  17.27036108  27.824  29.516
  35124 161.76098237  17.28042632  27.514  28.932
  35125 161.77532844  17.28688449  27.397  29.872
  35126 161.75729596  17.28689623  27.430  28.727
  35127 161.76430367  17.26200860  27.605  28.317
  35128 161.76057421  17.27874526  27.658  28.976
  35129 161.76539447  17.26317241  27.484  29.302
  35130 161.76141379  17.26286973  27.777  28.448
  35131 161.78167389  17.25790301  28.030  28.219
  35132 161.75680087  17.27108042  27.449  29.006
  35133 161.76483739  17.28569396  27.316  29.097
  35134 161.76781522  17.26197540  27.374  28.944
  35135 161.78266334  17.25684814  27.487  29.208
  35136 161.76640954  17.26876793  28.239  28.777
  35137 161.74903171  17.28031941  27.489  29.977
  35138 161.77655552  17.26052152  28.064  28.241
  35139 161.76815875  17.28220832  27.487  28.974
  35140 161.77773534  17.26797877  27.423  29.672
  35141 161.75678260  17.27488256  27.581  28.537
  35142 161.76041963  17.27562384  27.863  28.452
  35143 161.75357309  17.27901674  27.477  29.471
  35144 161.78787921  17.26470363  27.512  29.205
  35145 161.77747096  17.26575691  27.921  28.472
  35146 161.77629816  17.27387186  27.462  29.246
  35147 161.78041462  17.25439244  27.314  28.751
  35148 161.77906968  17.26517337  28.488  28.600
  35149 161.76423594  17.28029740  27.484  30.285
  35150 161.75626714  17.29532167  27.349  29.335
  35151 161.77426207  17.27135513  28.747  28.174
  35152 161.76962328  17.27958810  27.599  30.037
  35153 161.77544855  17.27689524  27.681  28.596
  35154 161.75606183  17.28419987  27.590  28.754
  35155 161.76138881  17.25874804  27.966  28.158
  35156 161.77038781  17.26286797  27.387  28.611
  35157 161.78418126  17.25954762  27.582  28.640
  35158 161.76472625  17.28053360  27.444  29.247
  35159 161.76524633  17.28212985  28.925  28.379
  35160 161.76863250  17.28139561  28.332  28.647
  35161 161.75679615  17.28038058  27.529  28.636
  35162 161.76110062  17.28170970  27.679  28.787
  35163 161.76704225  17.25870937  27.471  28.838
  35164 161.75878268  17.28526340  28.418  28.510
  35165 161.75917985  17.29231102  27.322  30.090
  35166 161.78145317  17.25683411  27.352  30.788
  35167 161.77966693  17.26274274  28.856  28.090
  35168 161.76564702  17.26449421  27.298  29.812
  35169 161.76295190  17.26872782  27.476  28.986
  35170 161.75942395  17.26812675  27.390  30.182
  35171 161.75851118  17.28059584  27.907  28.159
  35172 161.76117930  17.28273302  28.570  28.618
  35173 161.76011316  17.27638345  28.512  28.404
  35174 161.78312624  17.25491289  27.425  28.707
  35175 161.78320649  17.25660803  27.378  29.004
  35176 161.76137201  17.26692948  27.320  29.552
  35177 161.77670727  17.26243183  27.605  29.351
  35178 161.75105970  17.26306500  27.508  28.715
  35179 161.78978163  17.26761969  27.359  30.672
  35180 161.75242019  17.29042151  27.646  29.105
  35181 161.76957818  17.28428090  27.882  28.552
  35182 161.78253126  17.25548966  27.458  29.717
  35183 161.77185337  17.26807969  29.095  28.286
  35184 161.77371694  17.27876445  27.955  29.703
  35185 161.77040169  17.28482004  27.319  30.689
  35186 161.75126728  17.28853009  27.346  28.935
  35187 161.77255015  17.26761404  28.405  28.282
  35188 161.75189336  17.26957474  27.875  28.095
  35189 161.76177484  17.26631225  27.468  28.397
  35190 161.77840606  17.25320239  27.999  28.097
  35191 161.79504093  17.29874832  27.616  28.234
  35192 161.75449372  17.28423360  27.543  29.353
  35193 161.75759219  17.26380960  27.334  29.369
  35194 161.75703535  17.26560827  28.262  28.087
  35195 161.77174292  17.28506919  28.091  28.235
  35196 161.77239100  17.26737008  28.636  28.319
  35197 161.75641502  17.29067923  27.382  29.339
  35198 161.78598334  17.27298952  27.847  28.232
  35199 161.75785369  17.27521392  27.650  28.457
  35200 161.76750101  17.26433348  27.603  28.716
  35201 161.77419292  17.27975931  27.482  29.414
  35202 161.75783193  17.27972813  27.363  29.477
  35203 161.76876083  17.28139016  28.171  28.442
  35204 161.77022189  17.28015590  27.530  28.879
  35205 161.75255415  17.27999469  28.444  28.171
  35206 161.76445389  17.26200887  27.384  29.087
  35207 161.76756168  17.28672747  28.055  28.325
  35208 161.77441206  17.25822329  27.628  29.053
  35209 161.77376203  17.25775805  28.280  28.348
  35210 161.77540609  17.27758781  28.050  28.638
  35211 161.76637050  17.26173518  27.457  28.994
  35212 161.75627092  17.27433640  27.668  28.315
  35213 161.75580793  17.27253633  27.614  28.420
  35214 161.77902772  17.25871253  27.603  29.262
  35215 161.78620067  17.26514251  28.593  28.248
  35216 161.75225488  17.27530208  27.293  29.697
  35217 161.76159135  17.26738148  28.119  28.213
  35218 161.76875747  17.28665076  28.356  28.063
  35219 161.77353697  17.26887959  28.297  28.571
  35220 161.75512003  17.26915159  27.354  28.800
  35221 161.75329180  17.27725641  27.963  28.088
  35222 161.78495932  17.26331966  28.305  28.197
  35223 161.76381943  17.25783762  27.853  28.489
  35224 161.75774721  17.27561464  27.765  28.153
  35225 161.78131633  17.25872841  28.760  28.133
  35226 161.76584205  17.28873789  27.397  29.427
  35227 161.76505506  17.28499142  27.303  29.698
  35228 161.77558086  17.28319739  27.610  29.110
  35229 161.75571499  17.28222400  27.781  28.306
  35230 161.79073415  17.26959860  27.448  30.325
  35231 161.78002961  17.27263815  27.340  28.922
  35232 161.77253876  17.27818487  27.234  30.863
  35233 161.75928777  17.28587313  28.775  28.098
  35234 161.75463867  17.27665158  28.394  28.185
  35235 161.74862353  17.27837840  27.537  29.397
  35236 161.75773555  17.27393036  27.399  28.980
  35237 161.77143779  17.27969682  28.060  28.701
  35238 161.77732272  17.26020867  28.054  28.892
  35239 161.77888496  17.25562856  27.360  29.133
  35240 161.77965987  17.26946780  27.643  29.180
  35241 161.76264804  17.29714257  27.652  28.335
  35242 161.77563095  17.26623260  27.411  29.063
  35243 161.77129049  17.28217867  27.702  28.737
  35244 161.77460109  17.27566100  27.409  29.186
  35245 161.77827068  17.26462784  28.511  28.292
  35246 161.77411907  17.28206457  27.603  29.138
  35247 161.75434242  17.27397081  27.880  28.191
  35248 161.77057436  17.26551389  27.618  28.553
  35249 161.75358857  17.27655860  28.254  28.184
