#    ID RA            Dec          F814W   F555W
#       [deg]         [deg]
  50643 161.76759861  17.28208614  28.953  28.912
  50644 161.77390728  17.28148171  28.007  29.141
  50645 161.76818787  17.29137842  27.762  29.825
  50646 161.76914722  17.28918951  27.755  30.143
  50647 161.76833853  17.25211800  27.736  29.434
  50648 161.75556915  17.29469922  27.864  29.379
  50649 161.76080535  17.28644864  29.031  28.759
  50650 161.77546235  17.28186706  28.171  29.586
  50651 161.76001702  17.29009785  27.848  30.999
  50652 161.74843559  17.27751569  28.218  29.403
  50653 161.75234635  17.27419158  27.620  29.997
  50654 161.75872878  17.27180940  28.419  28.976
  50655 161.76105477  17.28907211  28.260  29.204
  50656 161.77407494  17.26169455  28.054  29.516
  50657 161.76648818  17.26292901  28.713  28.801
  50658 161.77849964  17.25830533  28.221  29.100
  50659 161.79131568  17.27195257  28.558  29.517
  50660 161.76196946  17.26175001  28.707  28.639
  50661 161.76024675  17.29861600  28.319  28.668
  50662 161.76070663  17.28168610  28.647  28.919
  50663 161.77493378  17.26011246  28.249  29.499
  50664 161.75126312  17.28560796  28.275  29.223
  50665 161.75654034  17.27809602  28.361  28.991
  50666 161.75802591  17.29698541  27.716  30.284
  50667 161.77535069  17.25139903  28.088  28.994
  50668 161.76033294  17.28587283  28.283  29.581
  50669 161.78410588  17.25355394  28.562  28.788
  50670 161.75646239  17.27490831  27.782  28.919
  50671 161.75741619  17.28102421  28.137  29.144
  50672 161.76632687  17.28905140  27.778  30.745
  50673 161.76465506  17.25969295  28.715  28.966
  50674 161.75641693  17.27498406  27.831  29.163
  50675 161.76013995  17.26308064  28.206  28.890
  50676 161.75443509  17.27818640  27.800  29.385
  50677 161.75542631  17.28564806  28.223  29.049
  50678 161.77423005  17.26160127  27.596  30.083
  50679 161.76229856  17.27438261  28.661  28.949
  50680 161.77835629  17.28421807  28.224  29.737
  50681 161.78022046  17.25393188  27.795  29.252
  50682 161.76124946  17.26196679  28.710  28.518
  50683 161.77843489  17.26439510  28.986  29.032
  50684 161.77703539  17.27980628  28.545  30.000
  50685 161.75980176  17.29200739  27.987  29.213
  50686 161.77705556  17.27565083  28.188  30.246
  50687 161.77600529  17.26651922  28.075  29.215
  50688 161.76894087  17.26394384  28.289  29.571
  50689 161.77319178  17.28029824  27.939  29.316
  50690 161.77201631  17.28724960  28.432  28.806
  50691 161.75571546  17.27168763  27.722  30.802
  50692 161.78870973  17.26121884  27.824  29.908
  50693 161.78480320  17.25507236  29.085  29.185
  50694 161.78720058  17.27070815  28.254  29.732
  50695 161.77393811  17.26810923  28.300  29.077
  50696 161.75399381  17.27586643  28.367  28.804
  50697 161.76066095  17.28471411  28.949  28.585
  50698 161.76613551  17.25462906  29.064  28.652
  50699 161.75247604  17.28992977  28.918  29.190
  50700 161.76491975  17.28944621  28.978  29.149
  50701 161.76341105  17.29961331  27.747  30.404
  50702 161.77654784  17.27818920  28.241  29.598
  50703 161.76643601  17.28658299  28.477  29.373
  50704 161.75502801  17.27495864  28.254  28.855
  50705 161.78255963  17.25671831  28.601  29.121
  50706 161.76958555  17.26080631  29.038  28.660
  50707 161.75170332  17.27405606  27.686  30.616
  50708 161.78607940  17.25317714  27.935  29.650
  50709 161.75547910  17.27743387  27.742  29.657
  50710 161.78009833  17.26628516  28.589  28.838
  50711 161.77241225  17.28001977  28.823  30.637
  50712 161.79232710  17.25927477  27.938  28.962
  50713 161.76728650  17.25317470  28.074  29.793
  50714 161.76639681  17.30229525  28.165  29.761
  50715 161.76101270  17.29316868  27.753  30.196
  50716 161.76506076  17.29770863  28.310  28.936
  50717 161.75519775  17.29345819  28.995  29.134
  50718 161.76823601  17.28740584  28.374  28.586
  50719 161.77062822  17.28214912  27.778  31.025
  50720 161.75694276  17.28112292  28.167  29.516
  50721 161.75224534  17.28111888  27.768  29.663
  50722 161.75767967  17.26925660  27.901  29.212
  50723 161.78026962  17.25327544  27.963  29.414
  50724 161.77244860  17.28855597  28.061  29.362
  50725 161.75687121  17.29119252  27.985  28.775
  50726 161.77046632  17.28469378  28.034  30.140
  50727 161.77044816  17.28672221  28.332  29.219
  50728 161.75762485  17.27446834  28.316  28.911
  50729 161.78266709  17.27177367  28.469  29.680
  50730 161.75375911  17.28333692  28.211  29.109
  50731 161.77723728  17.26798605  28.031  29.615
  50732 161.79072441  17.26136126  28.439  28.709
  50733 161.75903154  17.28458676  29.144  28.601
  50734 161.78347314  17.27037032  28.208  29.204
  50735 161.77956776  17.25493568  27.771  30.087
  50736 161.75852273  17.28126814  27.968  30.246
  50737 161.75607956  17.27439443  28.259  29.029
  50738 161.75647297  17.29553680  27.967  29.758
  50739 161.75569866  17.27246957  28.284  29.463
  50740 161.75224645  17.28275696  28.672  28.738
  50741 161.77126765  17.26354191  28.867  28.954
  50742 161.77332126  17.28698878  27.763  29.903
  50743 161.77182554  17.27543457  28.000  29.270
  50744 161.77448827  17.25799348  28.052  28.935
  50745 161.75163726  17.28010836  28.001  28.980
  50746 161.75505305  17.29043224  27.840  30.653
  50747 161.76341154  17.29394993  27.820  30.388
  50748 161.78082012  17.26169312  28.270  29.359
  50749 161.75920087  17.29372373  27.889  30.886
  50750 161.75743179  17.27366238  28.079  28.979
  50751 161.75343042  17.28919513  27.737  30.417
  50752 161.76887719  17.25670603  28.415  28.846
  50753 161.78965177  17.27152985  28.171  29.722
  50754 161.75536108  17.29655586  28.592  28.641
  50755 161.75757026  17.28510992  28.559  28.900
  50756 161.77899909  17.26195639  27.826  30.772
  50757 161.76403143  17.26094415  28.330  29.927
  50758 161.77859169  17.26795624  28.525  28.612
  50759 161.75798488  17.27139566  27.755  30.420
  50760 161.77939370  17.27645811  28.534  29.285
  50761 161.75068319  17.28616847  28.288  29.283
  50762 161.75680671  17.28262615  29.143  28.699
  50763 161.75915577  17.29686610  27.954  29.055
  50764 161.78086807  17.27572995  28.034  29.378
  50765 161.78720609  17.26013487  28.093  29.676
  50766 161.78074383  17.26785692  27.807  29.745
  50767 161.76468778  17.26466433  28.966  28.941
  50768 161.75579641  17.27480091  27.923  29.408
  50769 161.77420049  17.26165285  28.130  29.654
  50770 161.77208917  17.26101632  28.260  29.434
  50771 161.76010784  17.26940992  28.138  28.853
  50772 161.76582469  17.29218523  27.731  29.864
  50773 161.75184077  17.28932799  28.045  30.243
  50774 161.77960619  17.26697323  28.147  29.528
  50775 161.75242893  17.28676897  28.022  29.171
  50776 161.75999493  17.26916148  28.083  29.035
  50777 161.75541450  17.28956939  27.698  30.819
  50778 161.77172038  17.25809569  27.683  29.640
  50779 161.76704884  17.28337680  28.103  31.092
  50780 161.77142406  17.25469840  28.214  29.665
  50781 161.78461621  17.26955066  28.377  28.901
  50782 161.75699999  17.28736450  28.606  28.921
  50783 161.75929953  17.29478499  28.224  29.454
  50784 161.76353997  17.26080661  27.708  29.905
  50785 161.78356665  17.27080977  28.395  30.153
  50786 161.76440902  17.26418060  28.935  28.743
  50787 161.77611808  17.25107657  28.682  28.918
  50788 161.76898381  17.26420470  28.050  29.067
  50789 161.75431288  17.28924744  28.004  29.800
  50790 161.76788376  17.25836244  28.756  28.629
  50791 161.77754028  17.26751571  28.649  29.472
  50792 161.78523389  17.26642334  28.586  29.807
  50793 161.76904012  17.28486782  27.930  29.165
  50794 161.75550786  17.27133048  27.788  29.351
  50795 161.76218794  17.28935179  27.816  29.921
  50796 161.75643480  17.25687317  27.646  30.906
  50797 161.77263043  17.27897392  27.770  29.611
  50798 161.75213235  17.28694058  28.172  28.948
  50799 161.79882030  17.29477085  28.537  29.874
  50800 161.75875691  17.27900941  28.062  29.456
  50801 161.77907107  17.26681967  28.022  30.161
  50802 161.77673335  17.28015173  28.309  29.838
  50803 161.77225141  17.25847315  27.965  29.192
  50804 161.76770508  17.26672937  28.098  28.856
  50805 161.76953550  17.26052062  27.901  29.170
  50806 161.77839778  17.26762442  28.241  29.080
  50807 161.76277294  17.26757264  29.131  28.625
  50808 161.76077482  17.27432502  28.229  28.978
  50809 161.75241328  17.28719257  28.487  28.639
  50810 161.78009404  17.26419945  28.440  30.891
  50811 161.75260365  17.28821136  27.865  29.625
  50812 161.78196330  17.26240620  27.851  29.811
  50813 161.78411034  17.27828848  28.343  30.037
  50814 161.75421089  17.28289634  29.045  29.077
  50815 161.76277321  17.28072209  28.500  30.043
  50816 161.75613519  17.27863732  27.904  29.248
  50817 161.77878028  17.28301819  28.709  29.470
  50818 161.77133820  17.25531328  28.423  28.908
  50819 161.78645413  17.26938095  28.065  29.029
  50820 161.75958702  17.26732480  27.687  31.031
  50821 161.77447782  17.28711132  29.107  28.938
  50822 161.77177140  17.26478511  27.782  30.994
  50823 161.76429521  17.29152228  28.093  29.900
  50824 161.76463393  17.28661729  28.181  29.378
  50825 161.77769644  17.24971150  27.664  29.632
  50826 161.78047749  17.27775465  27.978  29.733
  50827 161.77616684  17.26064443  28.424  29.047
  50828 161.75660708  17.29921030  27.593  30.641
  50829 161.75278113  17.28414939  27.803  29.569
  50830 161.75682521  17.29593707  28.574  28.605
  50831 161.77589809  17.27386044  28.478  28.989
  50832 161.76750551  17.25976053  27.888  29.820
  50833 161.75562737  17.28452798  28.176  28.750
  50834 161.76918994  17.28287090  27.936  29.641
  50835 161.77307895  17.27446255  28.341  29.119
  50836 161.75623128  17.27560688  28.064  29.599
  50837 161.77917998  17.27592157  28.599  28.962
  50838 161.77108004  17.26729846  28.820  29.103
  50839 161.77909557  17.25964881  28.559  29.330
  50840 161.77491978  17.27652805  27.601  29.715
  50841 161.76536444  17.27999061  27.956  29.331
  50842 161.75257825  17.27925091  27.812  29.511
  50843 161.79476020  17.24692896  28.792  28.606
  50844 161.76827303  17.26349707  28.778  29.124
  50845 161.75923257  17.28091710  28.348  29.349
  50846 161.77077478  17.26417937  28.518  28.866
  50847 161.76262433  17.28292417  28.095  29.794
  50848 161.78749259  17.25748172  27.828  30.571
  50849 161.75581476  17.29003805  27.693  29.529
  50850 161.76613327  17.28341740  27.667  30.213
  50851 161.78332900  17.27209370  28.977  29.255
  50852 161.76788986  17.26166224  27.939  29.672
  50853 161.75604105  17.27328741  28.667  28.881
  50854 161.78502998  17.26924469  28.259  29.443
  50855 161.78335360  17.25172088  28.781  28.756
  50856 161.78422847  17.25884187  28.747  28.759
  50857 161.77620458  17.27856156  28.938  28.890
  50858 161.76361801  17.26690598  27.752  29.895
  50859 161.76817375  17.28217695  27.576  31.173
  50860 161.77600574  17.27925603  29.002  28.714
  50861 161.77514252  17.27120058  28.223  30.212
  50862 161.75299990  17.29235936  29.021  28.845
  50863 161.75216920  17.28606570  27.918  28.939
  50864 161.75020195  17.28457253  28.044  29.622
  50865 161.77630728  17.27582260  27.677  30.704
  50866 161.75816660  17.27848630  28.353  29.561
  50867 161.76508730  17.28712400  28.467  29.005
  50868 161.76144391  17.26067231  29.017  28.655
  50869 161.78640208  17.26868917  28.206  29.435
  50870 161.77618975  17.25906507  28.622  28.787
  50871 161.77155155  17.26979051  27.683  30.865
  50872 161.75789484  17.26814289  28.177  29.603
  50873 161.78188196  17.26330662  28.007  29.882
  50874 161.75672369  17.27247338  29.113  28.822
  50875 161.76242837  17.28663375  28.295  29.083
  50876 161.77439087  17.27819733  28.354  28.885
  50877 161.76756627  17.28508468  28.169  29.001
  50878 161.77876528  17.27100452  28.693  28.888
  50879 161.78206141  17.26444447  28.044  29.177
  50880 161.77795799  17.26056888  27.638  30.554
  50881 161.77651610  17.25794648  28.547  28.748
  50882 161.76117250  17.28542497  29.039  29.265
  50883 161.77612485  17.25982127  28.359  29.343
  50884 161.76715490  17.25993701  28.605  30.722
  50885 161.78793378  17.25886681  28.715  28.713
  50886 161.76441936  17.26832592  28.996  29.292
  50887 161.77253315  17.28047680  29.047  28.905
  50888 161.77561323  17.26499709  28.030  30.488
  50889 161.76512696  17.29005525  27.857  28.935
  50890 161.76139913  17.28347702  28.413  28.814
  50891 161.78015579  17.26865363  28.088  29.306
  50892 161.75410376  17.29525174  27.712  29.775
  50893 161.77609622  17.27534291  28.345  29.272
  50894 161.75967266  17.27668110  27.635  30.465
  50895 161.77867551  17.27274145  27.929  31.148
  50896 161.76901639  17.28458861  27.825  29.687
  50897 161.75970952  17.28745145  28.728  28.716
  50898 161.76220633  17.26882638  28.305  29.319
  50899 161.78715878  17.25886617  28.259  28.865
  50900 161.77007858  17.26398810  28.127  29.942
  50901 161.77984794  17.28317667  28.357  29.076
  50902 161.77953900  17.25318234  28.810  29.124
  50903 161.75231607  17.27665692  28.266  29.422
  50904 161.77492183  17.26305073  27.916  29.778
  50905 161.80907689  17.29033728  27.809  29.454
  50906 161.77136198  17.28250844  27.853  30.537
  50907 161.75617627  17.27893404  28.001  29.068
  50908 161.76839924  17.28392201  28.265  28.852
  50909 161.76649412  17.26639572  28.189  29.108
  50910 161.75964378  17.27084968  28.793  28.867
  50911 161.77958578  17.26061576  28.151  29.527
  50912 161.77179382  17.28689910  28.758  28.740
  50913 161.75584259  17.27751802  28.885  29.118
  50914 161.78081426  17.25236357  27.910  29.043
  50915 161.77296132  17.28612000  27.840  30.155
  50916 161.76317281  17.25837709  28.393  29.288
  50917 161.76523585  17.25886710  28.470  28.743
  50918 161.75337109  17.27367849  28.507  28.830
  50919 161.77023803  17.25911332  28.340  28.939
  50920 161.78063823  17.25850626  29.041  28.737
  50921 161.75022850  17.27746997  27.636  30.989
  50922 161.75828084  17.29044738  28.120  29.149
  50923 161.77252108  17.27999693  28.286  29.059
  50924 161.78460140  17.26815700  28.376  29.505
  50925 161.77979941  17.27657608  27.878  29.262
  50926 161.76796620  17.25880801  28.529  29.016
  50927 161.79989005  17.29264189  27.704  30.626
  50928 161.77783012  17.27757590  28.365  29.052
  50929 161.75722105  17.27402348  27.975  29.924
  50930 161.75849331  17.28096583  28.190  30.021
  50931 161.76114661  17.26791613  28.583  29.710
  50932 161.76887847  17.25799805  29.003  28.667
  50933 161.76750540  17.25750120  27.805  29.550
  50934 161.76367701  17.26788408  28.788  28.827
  50935 161.77571219  17.25851420  27.758  30.847
  50936 161.78114272  17.25868501  28.399  28.776
  50937 161.77733283  17.26158049  28.164  29.241
  50938 161.76070063  17.29480834  27.677  30.296
  50939 161.76429918  17.28653575  28.320  29.139
  50940 161.76618984  17.26255953  28.574  29.113
  50941 161.75528557  17.28151171  28.112  29.003
  50942 161.75561037  17.28938211  27.845  29.838
  50943 161.76443536  17.29071052  27.687  31.062
  50944 161.76472699  17.26265574  28.910  29.102
  50945 161.75716406  17.27887622  27.740  30.407
  50946 161.76134070  17.26974846  28.456  29.036
  50947 161.77822935  17.26638820  27.853  30.162
  50948 161.75011967  17.27160792  28.096  29.421
  50949 161.75753168  17.28313323  27.781  30.226
  50950 161.77868411  17.26689663  28.289  29.227
  50951 161.77740661  17.27670746  28.358  30.649
  50952 161.76584707  17.28192936  28.140  29.434
  50953 161.77908392  17.26442089  28.315  28.912
  50954 161.76865017  17.25923259  28.083  29.586
  50955 161.78109793  17.25881548  28.312  29.608
  50956 161.75278171  17.26789984  27.777  29.308
  50957 161.77353584  17.25899411  28.278  29.955
  50958 161.77822126  17.25675039  29.128  28.703
  50959 161.75949981  17.29695929  28.364  28.752
  50960 161.77888632  17.25797845  28.715  28.776
  50961 161.75954167  17.28128307  28.280  29.142
  50962 161.75264687  17.28302507  27.923  29.978
  50963 161.75426579  17.28241563  28.008  29.997
  50964 161.77440848  17.27687163  28.054  29.749
  50965 161.77154477  17.26217953  29.042  28.838
  50966 161.75964223  17.29243509  28.079  29.830
  50967 161.75519970  17.28034755  28.546  28.929
  50968 161.76878723  17.25978404  28.680  28.886
  50969 161.77873010  17.26775901  27.720  29.517
  50970 161.77594999  17.28629787  28.715  29.130
  50971 161.75598255  17.29082808  28.513  28.797
  50972 161.77499722  17.25864508  28.009  29.114
  50973 161.77676574  17.25459282  27.932  29.645
  50974 161.77402422  17.25938338  28.269  29.089
  50975 161.76058819  17.26651081  28.348  28.849
  50976 161.78516371  17.26814063  28.554  28.755
  50977 161.75462841  17.27861875  27.806  29.574
  50978 161.75659822  17.27449810  27.785  29.618
  50979 161.77015907  17.29068087  29.098  29.078
  50980 161.77709948  17.25828865  28.137  28.972
  50981 161.75757149  17.27183466  27.694  29.426
  50982 161.77578690  17.28150511  28.560  28.993
  50983 161.77138967  17.26260698  27.897  30.404
  50984 161.76551311  17.29817441  28.076  29.862
  50985 161.76532895  17.26688351  27.813  29.590
  50986 161.75766793  17.27448459  28.022  29.365
  50987 161.75903592  17.28948545  27.934  29.908
  50988 161.77654207  17.26711012  28.097  29.113
  50989 161.75017690  17.28107240  27.994  29.311
  50990 161.76769269  17.25979507  28.176  29.491
  50991 161.77163442  17.28083768  28.063  29.477
  50992 161.76487850  17.28687035  29.117  28.979
  50993 161.76904390  17.26125974  28.033  28.867
  50994 161.77665089  17.27488666  27.727  29.967
  50995 161.77524585  17.26069834  28.816  30.298
  50996 161.77109221  17.27847006  28.763  29.911
  50997 161.76204435  17.27655276  27.624  30.146
  50998 161.75634005  17.26987201  27.919  29.385
  50999 161.75671175  17.28488114  27.863  29.911
  51000 161.76567943  17.26072069  27.848  29.227
  51001 161.75193489  17.26472610  27.888  29.888
  51002 161.76064659  17.28405962  28.830  28.812
  51003 161.75326809  17.28464743  27.749  29.363
  51004 161.78578598  17.28250435  29.091  30.408
  51005 161.75257009  17.28751031  28.662  28.668
  51006 161.75872718  17.29248663  28.652  28.619
  51007 161.75451582  17.28755113  28.402  29.279
  51008 161.75514821  17.29044960  28.819  28.541
  51009 161.76324526  17.28177920  28.375  28.912
  51010 161.77598654  17.28499444  27.855  30.210
  51011 161.77056980  17.25990541  28.362  28.905
  51012 161.76000690  17.28218687  28.170  29.016
  51013 161.78338090  17.25885493  28.629  29.370
  51014 161.77342199  17.28023830  28.838  29.367
  51015 161.75698528  17.27342897  27.901  29.692
  51016 161.78559941  17.26816088  27.768  31.320
  51017 161.78833021  17.27163426  28.492  29.712
  51018 161.76061187  17.28425522  28.809  28.880
  51019 161.76430960  17.28386978  28.048  29.164
  51020 161.75756610  17.26626801  28.332  28.911
  51021 161.75794709  17.26995175  28.098  29.862
  51022 161.76480228  17.28269850  28.616  28.728
  51023 161.77225930  17.29083292  27.762  29.527
  51024 161.75552912  17.29118342  28.261  29.545
  51025 161.77132880  17.28215947  28.625  28.851
  51026 161.78139050  17.27278836  28.617  28.631
  51027 161.77008060  17.26371672  28.473  29.158
  51028 161.77516474  17.27222281  28.492  28.913
  51029 161.75955467  17.28722796  29.112  28.990
  51030 161.75853947  17.26696561  28.157  28.829
  51031 161.76080696  17.30428374  28.019  29.734
  51032 161.75869555  17.29077086  27.827  29.903
  51033 161.78153279  17.26695832  27.746  29.758
  51034 161.77702026  17.25591941  28.612  28.653
  51035 161.77506018  17.27832665  28.710  28.874
  51036 161.77880149  17.26482836  27.807  29.636
  51037 161.75725489  17.28700167  28.237  28.711
  51038 161.75588117  17.27011091  28.144  29.160
  51039 161.76648021  17.25630687  27.846  29.914
  51040 161.77180434  17.29289532  28.771  28.819
  51041 161.77701645  17.27599551  28.666  29.549
  51042 161.75386049  17.27769997  28.101  29.378
  51043 161.77967770  17.25979161  28.485  28.819
  51044 161.78060701  17.27159127  27.503  31.201
  51045 161.76075689  17.29013265  27.923  29.944
  51046 161.75147761  17.28045634  27.670  30.463
  51047 161.75832448  17.26818267  28.433  29.520
  51048 161.76657771  17.26103915  27.991  28.915
  51049 161.75551812  17.27235058  28.230  29.184
  51050 161.77399468  17.26189265  28.175  29.721
  51051 161.77789291  17.28730619  28.260  29.598
  51052 161.75507962  17.27763622  28.681  28.871
  51053 161.77059297  17.26016131  28.115  29.257
  51054 161.76465082  17.28120056  28.868  28.764
  51055 161.75724637  17.27880071  28.262  28.971
  51056 161.78594016  17.27042831  28.995  28.667
  51057 161.77096553  17.25191450  27.932  29.521
  51058 161.75356462  17.28355489  27.808  29.950
  51059 161.75376928  17.29370290  27.616  30.066
  51060 161.76932599  17.29255215  28.236  28.961
  51061 161.75278674  17.28542129  27.796  29.304
  51062 161.76417414  17.30076238  27.689  30.804
  51063 161.76168657  17.25976003  28.195  29.369
  51064 161.75425191  17.28576995  28.556  30.684
  51065 161.79057880  17.26594657  29.077  29.121
  51066 161.78313032  17.26367181  27.967  29.611
  51067 161.75721735  17.26478027  28.515  29.446
  51068 161.78903107  17.25876604  27.768  30.061
  51069 161.77871993  17.26675574  27.699  30.644
  51070 161.74909083  17.27884500  27.827  30.304
  51071 161.77705277  17.27654350  28.306  30.041
  51072 161.76987693  17.27980658  28.489  29.006
  51073 161.76333108  17.26809279  27.768  30.208
  51074 161.75361756  17.27915253  28.017  29.163
  51075 161.75570310  17.26666793  28.015  29.447
  51076 161.78204868  17.27344878  28.923  29.513
  51077 161.75919395  17.28100544  28.318  30.034
  51078 161.75374169  17.28034863  28.099  29.161
  51079 161.77145086  17.26283437  28.678  29.839
  51080 161.78032764  17.27634986  28.830  28.624
  51081 161.75863005  17.29007178  27.925  30.016
  51082 161.76057389  17.28874687  28.470  29.870
  51083 161.78055195  17.27574616  28.868  28.625
  51084 161.80008119  17.28210120  28.322  29.204
  51085 161.78522302  17.27131449  29.141  28.661
  51086 161.75614906  17.29086326  28.536  28.900
  51087 161.75143155  17.28366214  27.920  29.990
  51088 161.78037868  17.27310083  28.362  28.765
  51089 161.78690069  17.28104183  27.904  30.123
  51090 161.77288067  17.25902204  28.392  28.927
  51091 161.76541109  17.29852520  28.055  29.120
  51092 161.79755394  17.26029256  28.617  28.979
  51093 161.76650295  17.30282103  28.251  29.895
  51094 161.77422149  17.28418499  28.076  28.918
  51095 161.75524040  17.27962768  28.380  29.012
  51096 161.76284266  17.26820703  29.010  28.950
  51097 161.77954835  17.28210327  27.909  30.432
  51098 161.76395141  17.28396603  27.770  30.145
  51099 161.79113231  17.25055396  28.641  28.657
  51100 161.75766314  17.27241983  28.600  29.874
  51101 161.75648287  17.27932726  27.885  29.648
  51102 161.78208594  17.26480481  28.506  29.424
  51103 161.75360656  17.27693296  27.850  30.187
  51104 161.75633751  17.26958965  28.296  28.859
  51105 161.77264269  17.29336026  29.141  30.465
  51106 161.77137281  17.28748472  28.190  28.976
  51107 161.78865140  17.25325604  27.866  31.221
  51108 161.78425250  17.25386811  28.361  28.853
  51109 161.75437457  17.27526382  28.155  29.179
  51110 161.77135018  17.28509735  27.938  29.585
  51111 161.76553782  17.25562308  28.857  28.883
  51112 161.77876229  17.27274494  27.925  29.570
  51113 161.76226048  17.28583626  28.104  29.018
  51114 161.75751495  17.29040099  28.402  28.802
  51115 161.75290947  17.28884955  28.604  28.703
  51116 161.77988289  17.26438945  28.270  30.411
  51117 161.76443223  17.25557178  27.742  30.314
  51118 161.75593271  17.28213837  28.006  29.913
  51119 161.78048423  17.25140317  27.958  29.472
  51120 161.78177148  17.26942542  27.951  30.274
  51121 161.75326535  17.28303088  28.032  28.990
  51122 161.78087337  17.27477049  28.967  28.728
  51123 161.75276603  17.28929589  28.135  29.000
  51124 161.77303832  17.29025934  28.191  29.781
  51125 161.75955463  17.26472080  27.665  29.441
  51126 161.76669651  17.28934326  29.118  28.872
  51127 161.75629502  17.26586813  27.956  29.631
  51128 161.76487295  17.28445756  27.920  29.303
  51129 161.80630935  17.29360762  28.670  28.666
  51130 161.75943304  17.29030735  27.744  29.568
  51131 161.76784602  17.26231692  27.870  31.017
  51132 161.78074251  17.25778425  27.942  29.427
  51133 161.76853452  17.29079302  27.646  30.595
  51134 161.76380105  17.30567497  28.329  28.883
  51135 161.76211072  17.26460907  27.964  29.354
  51136 161.77213707  17.27972875  28.334  29.141
  51137 161.78389345  17.26077812  28.267  29.091
  51138 161.75659924  17.27060497  27.779  29.977
  51139 161.78162774  17.25287729  27.776  29.344
  51140 161.77684249  17.26310184  27.867  29.670
  51141 161.77892120  17.25846567  28.824  28.589
  51142 161.78082446  17.26029875  28.170  29.392
  51143 161.78368259  17.25507209  28.105  28.700
  51144 161.77029741  17.26267221  28.199  29.870
  51145 161.78932360  17.26489652  28.323  28.640
  51146 161.77644482  17.25393627  28.737  28.710
  51147 161.76235316  17.29201263  27.907  30.253
  51148 161.76023265  17.29116269  27.736  29.958
  51149 161.76192766  17.26807015  28.535  29.458
  51150 161.77719153  17.25694464  27.858  29.499
  51151 161.78651184  17.26649632  28.341  29.729
  51152 161.78557694  17.26859777  28.189  29.397
  51153 161.77537364  17.25333142  27.903  29.696
  51154 161.75879225  17.26820066  28.421  28.944
  51155 161.75041524  17.28537919  28.056  28.859
  51156 161.75472080  17.28740535  27.676  29.801
  51157 161.75559656  17.26856979  27.826  29.680
  51158 161.76628291  17.28526023  28.571  28.904
  51159 161.78283701  17.26876404  27.844  29.524
  51160 161.76225694  17.26846869  27.701  30.876
  51161 161.77085738  17.28735476  27.955  29.479
  51162 161.77872864  17.26415944  28.821  28.950
  51163 161.75641094  17.28888363  27.794  29.464
  51164 161.75609791  17.26785029  27.860  29.940
  51165 161.78535312  17.26629454  28.756  28.814
  51166 161.75423298  17.29177566  28.122  28.898
  51167 161.76378112  17.28345341  28.748  30.172
  51168 161.75891347  17.27505502  28.801  28.948
  51169 161.76829603  17.26099291  27.748  29.820
  51170 161.75204843  17.28796575  27.634  30.868
  51171 161.76656495  17.29152028  27.688  30.890
  51172 161.77685926  17.25596264  27.779  30.045
  51173 161.75727790  17.28778095  28.197  29.279
  51174 161.75643519  17.26548792  27.839  30.389
  51175 161.77572850  17.28420439  28.289  28.809
  51176 161.78898524  17.26210846  28.304  28.970
  51177 161.75557861  17.27498278  28.158  29.283
  51178 161.77781311  17.25864866  28.330  29.433
  51179 161.77650997  17.27912879  28.717  28.867
  51180 161.77892454  17.25861234  28.040  29.270
  51181 161.75887425  17.27032172  27.900  30.061
  51182 161.78532223  17.26688256  29.055  28.863
  51183 161.76459972  17.28518776  28.272  28.745
  51184 161.77326571  17.28178187  28.765  28.735
  51185 161.75725838  17.27496330  28.496  29.234
  51186 161.76558725  17.28308640  28.429  28.909
  51187 161.75761074  17.29220774  28.010  28.995
  51188 161.75618680  17.28610043  28.418  29.042
  51189 161.76005967  17.26506717  27.910  29.506
  51190 161.77126024  17.26397971  27.988  29.463
  51191 161.78191087  17.27180604  28.756  29.360
  51192 161.76066598  17.27320305  28.546  30.032
  51193 161.75701615  17.27350269  28.259  29.699
  51194 161.76199245  17.28288459  28.655  28.815
  51195 161.75243256  17.28984154  28.929  28.780
  51196 161.75263813  17.27345517  27.700  30.819
  51197 161.76379530  17.28020072  27.707  30.063
  51198 161.76738256  17.28789883  27.745  29.578
  51199 161.75610780  17.27459916  28.012  30.100
  51200 161.76626973  17.29020441  27.738  30.451
  51201 161.76109180  17.28594545  27.788  29.662
  51202 161.75871824  17.27653952  28.607  28.914
  51203 161.75871131  17.29333171  28.243  29.184
  51204 161.77834984  17.25222968  29.106  28.725
  51205 161.77170796  17.28842687  27.824  30.096
  51206 161.77199363  17.26408340  28.506  30.061
  51207 161.77087143  17.30895633  27.626  30.003
  51208 161.75699433  17.29150812  27.925  30.466
  51209 161.77066378  17.28438036  27.884  29.460
  51210 161.77671882  17.26827001  28.140  30.480
  51211 161.76661691  17.26183252  28.054  29.158
  51212 161.77098250  17.28136304  27.775  30.819
  51213 161.76191337  17.26056826  27.730  30.247
  51214 161.77865228  17.26708570  28.976  29.460
  51215 161.76535156  17.26126587  28.093  29.174
  51216 161.76463626  17.29062512  28.526  29.147
  51217 161.77237198  17.27906562  27.930  29.734
  51218 161.75948945  17.27685352  27.696  30.245
  51219 161.78635819  17.27301803  28.183  29.684
  51220 161.78581603  17.26148055  27.642  30.350
  51221 161.76657855  17.26854332  28.395  29.197
  51222 161.77153695  17.25726880  28.046  29.448
  51223 161.76344840  17.26556677  28.762  28.715
  51224 161.75911595  17.27668145  28.419  28.843
